case_id,image_path,source,label,split,quality,notes
ABNORMAL-LUNG_00032,data/lung_images/ABNORMAL-LUNG_00032_suspected_opacity_032.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 032.JPG
ABNORMAL-LUNG_00033,data/lung_images/ABNORMAL-LUNG_00033_suspected_opacity_033.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 033.JPG
ABNORMAL-LUNG_00034,data/lung_images/ABNORMAL-LUNG_00034_suspected_opacity_036.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 036.JPG
ABNORMAL-LUNG_00035,data/lung_images/ABNORMAL-LUNG_00035_suspected_opacity_037.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 037.JPG
ABNORMAL-LUNG_00036,data/lung_images/ABNORMAL-LUNG_00036_suspected_opacity_038.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 038.JPG
ABNORMAL-LUNG_00037,data/lung_images/ABNORMAL-LUNG_00037_suspected_opacity_039.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 039.JPG
ABNORMAL-LUNG_00038,data/lung_images/ABNORMAL-LUNG_00038_suspected_opacity_041.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 041.JPG
ABNORMAL-LUNG_00039,data/lung_images/ABNORMAL-LUNG_00039_suspected_opacity_043.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 043.JPG
ABNORMAL-LUNG_00040,data/lung_images/ABNORMAL-LUNG_00040_suspected_opacity_046.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 046.JPG
ABNORMAL-LUNG_00041,data/lung_images/ABNORMAL-LUNG_00041_suspected_opacity_047.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 047.JPG
ABNORMAL-LUNG_00042,data/lung_images/ABNORMAL-LUNG_00042_suspected_opacity_048.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 048.JPG
ABNORMAL-LUNG_00043,data/lung_images/ABNORMAL-LUNG_00043_suspected_opacity_049.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 049.JPG
ABNORMAL-LUNG_00044,data/lung_images/ABNORMAL-LUNG_00044_suspected_opacity_051.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 051.JPG
ABNORMAL-LUNG_00045,data/lung_images/ABNORMAL-LUNG_00045_suspected_opacity_052.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 052.JPG
ABNORMAL-LUNG_00046,data/lung_images/ABNORMAL-LUNG_00046_suspected_opacity_053.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 053.JPG
ABNORMAL-LUNG_00047,data/lung_images/ABNORMAL-LUNG_00047_suspected_opacity_054.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 054.JPG
ABNORMAL-LUNG_00048,data/lung_images/ABNORMAL-LUNG_00048_suspected_opacity_055.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 055.JPG
ABNORMAL-LUNG_00049,data/lung_images/ABNORMAL-LUNG_00049_suspected_opacity_056.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 056.JPG
ABNORMAL-LUNG_00050,data/lung_images/ABNORMAL-LUNG_00050_suspected_opacity_057.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 057.JPG
ABNORMAL-LUNG_00051,data/lung_images/ABNORMAL-LUNG_00051_suspected_opacity_058.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 058.JPG
ABNORMAL-LUNG_00052,data/lung_images/ABNORMAL-LUNG_00052_suspected_opacity_059.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 059.JPG
ABNORMAL-LUNG_00053,data/lung_images/ABNORMAL-LUNG_00053_suspected_opacity_060.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 060.JPG
ABNORMAL-LUNG_00054,data/lung_images/ABNORMAL-LUNG_00054_suspected_opacity_061.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 061.JPG
ABNORMAL-LUNG_00055,data/lung_images/ABNORMAL-LUNG_00055_suspected_opacity_062.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 062.JPG
ABNORMAL-LUNG_00056,data/lung_images/ABNORMAL-LUNG_00056_suspected_opacity_063.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 063.JPG
ABNORMAL-LUNG_00057,data/lung_images/ABNORMAL-LUNG_00057_suspected_opacity_064.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 064.JPG
ABNORMAL-LUNG_00058,data/lung_images/ABNORMAL-LUNG_00058_suspected_opacity_065.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 065.JPG
ABNORMAL-LUNG_00059,data/lung_images/ABNORMAL-LUNG_00059_suspected_opacity_066.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 066.JPG
ABNORMAL-LUNG_00060,data/lung_images/ABNORMAL-LUNG_00060_suspected_opacity_067.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 067.JPG
ABNORMAL-LUNG_00061,data/lung_images/ABNORMAL-LUNG_00061_suspected_opacity_068.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 068.JPG
ABNORMAL-LUNG_00062,data/lung_images/ABNORMAL-LUNG_00062_suspected_opacity_069.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 069.JPG
ABNORMAL-LUNG_00063,data/lung_images/ABNORMAL-LUNG_00063_suspected_opacity_070.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 070.JPG
ABNORMAL-LUNG_00064,data/lung_images/ABNORMAL-LUNG_00064_suspected_opacity_071.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 071.JPG
ABNORMAL-LUNG_00065,data/lung_images/ABNORMAL-LUNG_00065_suspected_opacity_072.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 072.JPG
ABNORMAL-LUNG_00066,data/lung_images/ABNORMAL-LUNG_00066_suspected_opacity_073.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 073.JPG
ABNORMAL-LUNG_00067,data/lung_images/ABNORMAL-LUNG_00067_suspected_opacity_074.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 074.JPG
ABNORMAL-LUNG_00068,data/lung_images/ABNORMAL-LUNG_00068_suspected_opacity_075.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 075.JPG
ABNORMAL-LUNG_00069,data/lung_images/ABNORMAL-LUNG_00069_suspected_opacity_076.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 076.JPG
ABNORMAL-LUNG_00070,data/lung_images/ABNORMAL-LUNG_00070_suspected_opacity_077.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 077.JPG
ABNORMAL-LUNG_00071,data/lung_images/ABNORMAL-LUNG_00071_suspected_opacity_078.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 078.JPG
ABNORMAL-LUNG_00072,data/lung_images/ABNORMAL-LUNG_00072_suspected_opacity_079.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 079.JPG
ABNORMAL-LUNG_00073,data/lung_images/ABNORMAL-LUNG_00073_suspected_opacity_080.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 080.JPG
ABNORMAL-LUNG_00074,data/lung_images/ABNORMAL-LUNG_00074_suspected_opacity_081.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 081.JPG
ABNORMAL-LUNG_00075,data/lung_images/ABNORMAL-LUNG_00075_suspected_opacity_082.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 082.JPG
ABNORMAL-LUNG_00076,data/lung_images/ABNORMAL-LUNG_00076_suspected_opacity_083.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 083.JPG
ABNORMAL-LUNG_00077,data/lung_images/ABNORMAL-LUNG_00077_suspected_opacity_084.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 084.JPG
ABNORMAL-LUNG_00078,data/lung_images/ABNORMAL-LUNG_00078_suspected_opacity_085.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 085.JPG
ABNORMAL-LUNG_00079,data/lung_images/ABNORMAL-LUNG_00079_suspected_opacity_086.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 086.JPG
ABNORMAL-LUNG_00080,data/lung_images/ABNORMAL-LUNG_00080_suspected_opacity_087.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 087.JPG
ABNORMAL-LUNG_00081,data/lung_images/ABNORMAL-LUNG_00081_suspected_opacity_088.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 088.JPG
ABNORMAL-LUNG_00082,data/lung_images/ABNORMAL-LUNG_00082_suspected_opacity_089.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 089.JPG
ABNORMAL-LUNG_00083,data/lung_images/ABNORMAL-LUNG_00083_suspected_opacity_090.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 090.JPG
ABNORMAL-LUNG_00084,data/lung_images/ABNORMAL-LUNG_00084_suspected_opacity_091.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 091.JPG
ABNORMAL-LUNG_00085,data/lung_images/ABNORMAL-LUNG_00085_suspected_opacity_092.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 092.JPG
ABNORMAL-LUNG_00086,data/lung_images/ABNORMAL-LUNG_00086_suspected_opacity_093.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 093.JPG
ABNORMAL-LUNG_00087,data/lung_images/ABNORMAL-LUNG_00087_suspected_opacity_094.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 094.JPG
ABNORMAL-LUNG_00088,data/lung_images/ABNORMAL-LUNG_00088_suspected_opacity_095.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 095.JPG
ABNORMAL-LUNG_00089,data/lung_images/ABNORMAL-LUNG_00089_suspected_opacity_096.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 096.JPG
ABNORMAL-LUNG_00090,data/lung_images/ABNORMAL-LUNG_00090_suspected_opacity_097.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 097.JPG
ABNORMAL-LUNG_00091,data/lung_images/ABNORMAL-LUNG_00091_suspected_opacity_098.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 098.JPG
ABNORMAL-LUNG_00092,data/lung_images/ABNORMAL-LUNG_00092_suspected_opacity_099.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 099.JPG
ABNORMAL-LUNG_00093,data/lung_images/ABNORMAL-LUNG_00093_suspected_opacity_100.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 100.JPG
ABNORMAL-LUNG_00094,data/lung_images/ABNORMAL-LUNG_00094_suspected_opacity_101.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 101.JPG
ABNORMAL-LUNG_00095,data/lung_images/ABNORMAL-LUNG_00095_suspected_opacity_102.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 102.JPG
ABNORMAL-LUNG_00096,data/lung_images/ABNORMAL-LUNG_00096_suspected_opacity_103.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 103.JPG
ABNORMAL-LUNG_00097,data/lung_images/ABNORMAL-LUNG_00097_suspected_opacity_104.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 104.JPG
ABNORMAL-LUNG_00098,data/lung_images/ABNORMAL-LUNG_00098_suspected_opacity_105.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 105.JPG
ABNORMAL-LUNG_00099,data/lung_images/ABNORMAL-LUNG_00099_suspected_opacity_106.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 106.JPG
ABNORMAL-LUNG_00100,data/lung_images/ABNORMAL-LUNG_00100_suspected_opacity_107.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 107.JPG
ABNORMAL-LUNG_00101,data/lung_images/ABNORMAL-LUNG_00101_suspected_opacity_108.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 108.JPG
ABNORMAL-LUNG_00102,data/lung_images/ABNORMAL-LUNG_00102_suspected_opacity_109.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 109.JPG
ABNORMAL-LUNG_00103,data/lung_images/ABNORMAL-LUNG_00103_suspected_opacity_110.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 110.JPG
ABNORMAL-LUNG_00104,data/lung_images/ABNORMAL-LUNG_00104_suspected_opacity_111.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 111.JPG
ABNORMAL-LUNG_00105,data/lung_images/ABNORMAL-LUNG_00105_suspected_opacity_112.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 112.JPG
ABNORMAL-LUNG_00106,data/lung_images/ABNORMAL-LUNG_00106_suspected_opacity_113.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 113.JPG
ABNORMAL-LUNG_00107,data/lung_images/ABNORMAL-LUNG_00107_suspected_opacity_114.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 114.JPG
ABNORMAL-LUNG_00108,data/lung_images/ABNORMAL-LUNG_00108_suspected_opacity_115.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 115.JPG
ABNORMAL-LUNG_00109,data/lung_images/ABNORMAL-LUNG_00109_suspected_opacity_116.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 116.JPG
ABNORMAL-LUNG_00110,data/lung_images/ABNORMAL-LUNG_00110_suspected_opacity_117.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 117.JPG
ABNORMAL-LUNG_00111,data/lung_images/ABNORMAL-LUNG_00111_suspected_opacity_118.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 118.JPG
ABNORMAL-LUNG_00112,data/lung_images/ABNORMAL-LUNG_00112_suspected_opacity_119.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 119.JPG
ABNORMAL-LUNG_00113,data/lung_images/ABNORMAL-LUNG_00113_suspected_opacity_120.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 120.JPG
ABNORMAL-LUNG_00114,data/lung_images/ABNORMAL-LUNG_00114_suspected_opacity_121.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 121.JPG
ABNORMAL-LUNG_00115,data/lung_images/ABNORMAL-LUNG_00115_suspected_opacity_122.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 122.JPG
ABNORMAL-LUNG_00116,data/lung_images/ABNORMAL-LUNG_00116_suspected_opacity_123.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 123.JPG
ABNORMAL-LUNG_00117,data/lung_images/ABNORMAL-LUNG_00117_suspected_opacity_125.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 125.JPG
ABNORMAL-LUNG_00118,data/lung_images/ABNORMAL-LUNG_00118_suspected_opacity_126.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 126.JPG
ABNORMAL-LUNG_00119,data/lung_images/ABNORMAL-LUNG_00119_suspected_opacity_127.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 127.JPG
ABNORMAL-LUNG_00120,data/lung_images/ABNORMAL-LUNG_00120_suspected_opacity_128.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 128.JPG
ABNORMAL-LUNG_00121,data/lung_images/ABNORMAL-LUNG_00121_suspected_opacity_130.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 130.JPG
ABNORMAL-LUNG_00122,data/lung_images/ABNORMAL-LUNG_00122_suspected_opacity_131.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 131.JPG
ABNORMAL-LUNG_00123,data/lung_images/ABNORMAL-LUNG_00123_suspected_opacity_132.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 132.JPG
ABNORMAL-LUNG_00124,data/lung_images/ABNORMAL-LUNG_00124_suspected_opacity_133.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 133.JPG
ABNORMAL-LUNG_00125,data/lung_images/ABNORMAL-LUNG_00125_suspected_opacity_134.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 134.JPG
ABNORMAL-LUNG_00126,data/lung_images/ABNORMAL-LUNG_00126_suspected_opacity_135.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 135.JPG
ABNORMAL-LUNG_00127,data/lung_images/ABNORMAL-LUNG_00127_suspected_opacity_136.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 136.JPG
ABNORMAL-LUNG_00128,data/lung_images/ABNORMAL-LUNG_00128_suspected_opacity_137.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 137.JPG
ABNORMAL-LUNG_00129,data/lung_images/ABNORMAL-LUNG_00129_suspected_opacity_138.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 138.JPG
ABNORMAL-LUNG_00130,data/lung_images/ABNORMAL-LUNG_00130_suspected_opacity_139.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 139.JPG
ABNORMAL-LUNG_00131,data/lung_images/ABNORMAL-LUNG_00131_suspected_opacity_140.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 140.JPG
ABNORMAL-LUNG_00132,data/lung_images/ABNORMAL-LUNG_00132_suspected_opacity_141.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 141.JPG
ABNORMAL-LUNG_00133,data/lung_images/ABNORMAL-LUNG_00133_suspected_opacity_142.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 142.JPG
ABNORMAL-LUNG_00134,data/lung_images/ABNORMAL-LUNG_00134_suspected_opacity_143.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 143.JPG
ABNORMAL-LUNG_00135,data/lung_images/ABNORMAL-LUNG_00135_suspected_opacity_144.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 144.JPG
ABNORMAL-LUNG_00136,data/lung_images/ABNORMAL-LUNG_00136_suspected_opacity_145.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 145.JPG
ABNORMAL-LUNG_00137,data/lung_images/ABNORMAL-LUNG_00137_suspected_opacity_146.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 146.JPG
ABNORMAL-LUNG_00138,data/lung_images/ABNORMAL-LUNG_00138_suspected_opacity_147.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 147.JPG
ABNORMAL-LUNG_00139,data/lung_images/ABNORMAL-LUNG_00139_suspected_opacity_148.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 148.JPG
ABNORMAL-LUNG_00140,data/lung_images/ABNORMAL-LUNG_00140_suspected_opacity_149.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 149.JPG
ABNORMAL-LUNG_00141,data/lung_images/ABNORMAL-LUNG_00141_suspected_opacity_150.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 150.JPG
ABNORMAL-LUNG_00142,data/lung_images/ABNORMAL-LUNG_00142_suspected_opacity_151.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 151.JPG
ABNORMAL-LUNG_00143,data/lung_images/ABNORMAL-LUNG_00143_suspected_opacity_152.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 152.JPG
ABNORMAL-LUNG_00144,data/lung_images/ABNORMAL-LUNG_00144_suspected_opacity_153.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 153.JPG
ABNORMAL-LUNG_00145,data/lung_images/ABNORMAL-LUNG_00145_suspected_opacity_154.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 154.JPG
ABNORMAL-LUNG_00146,data/lung_images/ABNORMAL-LUNG_00146_suspected_opacity_156.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 156.JPG
ABNORMAL-LUNG_00147,data/lung_images/ABNORMAL-LUNG_00147_suspected_opacity_157.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 157.JPG
ABNORMAL-LUNG_00148,data/lung_images/ABNORMAL-LUNG_00148_suspected_opacity_158.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 158.JPG
ABNORMAL-LUNG_00149,data/lung_images/ABNORMAL-LUNG_00149_suspected_opacity_159.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 159.JPG
ABNORMAL-LUNG_00150,data/lung_images/ABNORMAL-LUNG_00150_suspected_opacity_160.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 160.JPG
